      3.150E+13      1.346E-04      9.941E+06      2.018E+15      1.338E+03      1.000E+00      6.100E-01      8.822E+00
      3.150E+13      1.349E-04      9.941E+06      2.018E+15      1.341E+03      1.000E+00      6.100E-01      8.826E+00
      3.150E+13      1.352E-04      9.940E+06      2.018E+15      1.344E+03      1.000E+00      6.100E-01      8.829E+00
      3.150E+13      1.355E-04      9.940E+06      2.018E+15      1.347E+03      1.000E+00      6.100E-01      8.832E+00
      3.150E+13      1.358E-04      9.939E+06      2.018E+15      1.350E+03      1.000E+00      6.100E-01      8.835E+00
      3.150E+13      1.361E-04      9.939E+06      2.017E+15      1.353E+03      1.000E+00      6.100E-01      8.839E+00
      3.150E+13      1.365E-04      9.938E+06      2.017E+15      1.356E+03      1.000E+00      6.100E-01      8.842E+00
      3.150E+13      1.368E-04      9.938E+06      2.017E+15      1.359E+03      1.000E+00      6.100E-01      8.845E+00
      3.150E+13      1.371E-04      9.937E+06      2.017E+15      1.362E+03      1.000E+00      6.100E-01      8.848E+00
      3.150E+13      1.374E-04      9.937E+06      2.017E+15      1.365E+03      1.000E+00      6.100E-01      8.852E+00
      3.150E+13      1.377E-04      9.936E+06      2.017E+15      1.368E+03      1.000E+00      6.100E-01      8.855E+00
      3.150E+13      1.380E-04      9.936E+06      2.017E+15      1.371E+03      1.000E+00      6.100E-01      8.858E+00
      3.150E+13      1.384E-04      9.935E+06      2.017E+15      1.375E+03      1.000E+00      6.100E-01      8.862E+00
      3.150E+13      1.387E-04      9.935E+06      2.017E+15      1.378E+03      1.000E+00      6.100E-01      8.865E+00
      3.150E+13      1.390E-04      9.934E+06      2.016E+15      1.381E+03      1.000E+00      6.100E-01      8.868E+00
      3.150E+13      1.393E-04      9.933E+06      2.016E+15      1.384E+03      1.000E+00      6.100E-01      8.871E+00
      3.150E+13      1.396E-04      9.933E+06      2.016E+15      1.387E+03      1.000E+00      6.100E-01      8.875E+00
      3.150E+13      1.400E-04      9.932E+06      2.016E+15      1.390E+03      1.000E+00      6.100E-01      8.878E+00
      3.150E+13      1.403E-04      9.932E+06      2.016E+15      1.393E+03      1.000E+00      6.100E-01      8.881E+00
      3.150E+13      1.406E-04      9.931E+06      2.016E+15      1.396E+03      1.000E+00      6.100E-01      8.885E+00
      3.150E+13      1.409E-04      9.931E+06      2.016E+15      1.400E+03      1.000E+00      6.100E-01      8.888E+00
      3.150E+13      1.413E-04      9.930E+06      2.016E+15      1.403E+03      1.000E+00      6.100E-01      8.891E+00
      3.150E+13      1.416E-04      9.930E+06      2.016E+15      1.406E+03      1.000E+00      6.100E-01      8.894E+00
      3.150E+13      1.419E-04      9.929E+06      2.015E+15      1.409E+03      1.000E+00      6.100E-01      8.898E+00
      3.150E+13      1.422E-04      9.929E+06      2.015E+15      1.412E+03      1.000E+00      6.100E-01      8.901E+00
      3.150E+13      1.426E-04      9.928E+06      2.015E+15      1.415E+03      1.000E+00      6.100E-01      8.904E+00
      3.150E+13      1.429E-04      9.927E+06      2.015E+15      1.419E+03      1.000E+00      6.100E-01      8.908E+00
      3.150E+13      1.432E-04      9.927E+06      2.015E+15      1.422E+03      1.000E+00      6.100E-01      8.911E+00
      3.150E+13      1.435E-04      9.926E+06      2.015E+15      1.425E+03      1.000E+00      6.100E-01      8.914E+00
      3.150E+13      1.439E-04      9.926E+06      2.015E+15      1.428E+03      1.000E+00      6.100E-01      8.918E+00
      3.150E+13      1.442E-04      9.925E+06      2.015E+15      1.431E+03      1.000E+00      6.100E-01      8.921E+00
      3.150E+13      1.445E-04      9.925E+06      2.015E+15      1.435E+03      1.000E+00      6.100E-01      8.924E+00
      3.150E+13      1.449E-04      9.924E+06      2.014E+15      1.438E+03      1.000E+00      6.100E-01      8.927E+00
      3.150E+13      1.452E-04      9.924E+06      2.014E+15      1.441E+03      1.000E+00      6.100E-01      8.931E+00
      3.150E+13      1.455E-04      9.923E+06      2.014E+15      1.444E+03      1.000E+00      6.100E-01      8.934E+00
      3.150E+13      1.459E-04      9.922E+06      2.014E+15      1.447E+03      1.000E+00      6.100E-01      8.937E+00
      3.150E+13      1.462E-04      9.922E+06      2.014E+15      1.451E+03      1.000E+00      6.100E-01      8.941E+00
      3.150E+13      1.466E-04      9.921E+06      2.014E+15      1.454E+03      1.000E+00      6.100E-01      8.944E+00
      3.150E+13      1.469E-04      9.921E+06      2.014E+15      1.457E+03      1.000E+00      6.100E-01      8.947E+00
      3.150E+13      1.472E-04      9.920E+06      2.014E+15      1.461E+03      1.000E+00      6.100E-01      8.951E+00
      3.150E+13      1.476E-04      9.920E+06      2.014E+15      1.464E+03      1.000E+00      6.100E-01      8.954E+00
      3.150E+13      1.479E-04      9.919E+06      2.013E+15      1.467E+03      1.000E+00      6.100E-01      8.957E+00
      3.150E+13      1.483E-04      9.918E+06      2.013E+15      1.470E+03      1.000E+00      6.100E-01      8.960E+00
      3.150E+13      1.486E-04      9.918E+06      2.013E+15      1.474E+03      1.000E+00      6.100E-01      8.964E+00
      3.150E+13      1.489E-04      9.917E+06      2.013E+15      1.477E+03      1.000E+00      6.100E-01      8.967E+00
      3.150E+13      1.493E-04      9.917E+06      2.013E+15      1.480E+03      1.000E+00      6.100E-01      8.970E+00
      3.150E+13      1.496E-04      9.916E+06      2.013E+15      1.484E+03      1.000E+00      6.100E-01      8.974E+00
      3.150E+13      1.500E-04      9.916E+06      2.013E+15      1.487E+03      1.000E+00      6.100E-01      8.977E+00
      3.150E+13      1.503E-04      9.915E+06      2.013E+15      1.490E+03      1.000E+00      6.100E-01      8.980E+00
      3.150E+13      1.507E-04      9.914E+06      2.012E+15      1.494E+03      1.000E+00      6.100E-01      8.984E+00
      3.150E+13      1.510E-04      9.914E+06      2.012E+15      1.497E+03      1.000E+00      6.100E-01      8.987E+00
      3.150E+13      1.514E-04      9.913E+06      2.012E+15      1.500E+03      1.000E+00      6.100E-01      8.990E+00
      3.150E+13      1.517E-04      9.913E+06      2.012E+15      1.504E+03      1.000E+00      6.100E-01      8.994E+00
      3.150E+13      1.521E-04      9.912E+06      2.012E+15      1.507E+03      1.000E+00      6.100E-01      8.997E+00
